measurement type,taxon,new  taxon,vs_vegetation_taxon_count_calc,observation note,identified?,voucher?,hedge?,number of plants,number of plants front,number of plants back,taxon,new  taxon,vs_vegetation_taxon_group_calc,observation note,identified?,voucher?,hedge?,height of plant (m),plant width north-south (m),plant width east-west (m),clinometer distance (m),top of plant (deg),base of plant (deg),shrub shape,shrub class,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission___version__,_submission__tags
survey,,,,,,,,,,,Janusia gracilis,,Janusia gracilis,,yes,no,no,,,,,,,,,374,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Mirabilis bigelovii,,Mirabilis bigelovii,,yes,no,no,,,,,,,,,375,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,NULL,Matelea producta,Matelea producta,,yes,no,no,,,,,,,,,376,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Viguiera parishii,,Viguiera parishii,,yes,no,no,,,,,,,,,377,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Trixis californica,,Trixis californica,,yes,no,no,,,,,,,,,378,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Trixis californica,,Trixis californica,,yes,no,no,3,,,,,,,,,,,,,,,,,,379,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Echinocereus engelmannii,,Echinocereus engelmannii,,yes,no,no,6,,,,,,,,,,,,,,,,,,380,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Ditaxis lanceolata,,Ditaxis lanceolata,,yes,no,no,52,,,,,,,,,,,,,,,,,,381,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Fouquieria splendens,,Fouquieria splendens,,yes,no,no,7,,,,,,,,,,,,,,,,,,382,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Adenophyllum porophylloides,,Adenophyllum porophylloides,,yes,no,no,15,,,,,,,,,,,,,,,,,,383,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Ambrosia deltoidea,,Ambrosia deltoidea,,yes,no,no,223,,,,,,,,,,,,,,,,,,384,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Cylindropuntia bigelovii,,Cylindropuntia bigelovii,,yes,no,no,6,,,,,,,,,,,,,,,,,,385,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Ferocactus wislizeni,,Ferocactus wislizeni,,yes,no,no,6,,,,,,,,,,,,,,,,,,386,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Encelia farinosa,,Encelia farinosa,,yes,no,no,165,,,,,,,,,,,,,,,,,,387,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Eriogonum fasciculatum,,Eriogonum fasciculatum,,yes,no,no,46,,,,,,,,,,,,,,,,,,388,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Calliandra eriophylla,,Calliandra eriophylla,,yes,no,no,18,,,,,,,,,,,,,,,,,,389,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Simmondsia chinensis,,Simmondsia chinensis,,yes,no,no,42,,,,,,,,,,,,,,,,,,390,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Menodora scabra,,Menodora scabra,,yes,no,no,27,,,,,,,,,,,,,,,,,,391,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Janusia gracilis,,Janusia gracilis,,yes,no,no,7,,,,,,,,,,,,,,,,,,392,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Mirabilis bigelovii,,Mirabilis bigelovii,,yes,no,no,64,,,,,,,,,,,,,,,,,,393,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,NULL,Matelea producta,Matelea producta,,yes,no,no,5,,,,,,,,,,,,,,,,,,394,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
count,Viguiera parishii,,Viguiera parishii,,yes,no,no,15,,,,,,,,,,,,,,,,,,395,ESCA_shrub_survey,22,233239785,e7c58783-bdc9-4359-ac5b-2059564b6c4e,2023-04-21 01:08:25,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Ferocactus cylindraceus,,Ferocactus cylindraceus,,yes,no,no,,,,,,,,,396,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Ferocactus cylindraceus,,Ferocactus cylindraceus,,yes,no,no,5,,,,,,,,,,,,,,,,,,397,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Encelia farinosa,,Encelia farinosa,,yes,no,no,,,,,,,,,398,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Encelia farinosa,,Encelia farinosa,,yes,no,no,3,,,,,,,,,,,,,,,,,,399,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Larrea tridentata,,Larrea tridentata,,yes,no,no,,,,,,,,,400,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Larrea tridentata,,Larrea tridentata,,yes,no,no,82,,,,,,,,,,,,,,,,,,401,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Ditaxis lanceolata,,Ditaxis lanceolata,,yes,no,no,17,,,,,,,,,,,,,,,,,,402,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Ditaxis lanceolata,,Ditaxis lanceolata,,yes,no,no,,,,,,,,,403,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Hyptis emoryi,,Hyptis emoryi,,yes,no,no,1,,,,,,,,,,,,,,,,,,404,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Hyptis emoryi,,Hyptis emoryi,,yes,no,no,,,,,,,,,405,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Lycium berlandieri,,Lycium berlandieri,,yes,no,no,2,,,,,,,,,,,,,,,,,,406,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Lycium berlandieri,,Lycium berlandieri,,yes,no,no,,,,,,,,,407,ESCA_shrub_survey,23,233367438,d1fc27c3-7e47-4e5c-9b93-3202074a61c6,2023-04-21 18:59:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Ambrosia deltoidea,,Ambrosia deltoidea,,yes,no,no,,,,,,,,,408,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Ambrosia deltoidea,,Ambrosia deltoidea,,yes,no,no,355,,,,,,,,,,,,,,,,,,409,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Simmondsia chinensis,,Simmondsia chinensis,,yes,no,no,,,,,,,,,410,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Simmondsia chinensis,,Simmondsia chinensis,,yes,no,no,18,,,,,,,,,,,,,,,,,,411,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Calliandra eriophylla,,Calliandra eriophylla,,yes,no,no,,,,,,,,,412,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Calliandra eriophylla,,Calliandra eriophylla,,yes,no,no,35,,,,,,,,,,,,,,,,,,413,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Cylindropuntia acanthocarpa,,Cylindropuntia acanthocarpa,,yes,no,no,13,,,,,,,,,,,,,,,,,,414,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Cylindropuntia bigelovii,,Cylindropuntia bigelovii,,yes,no,no,23,,,,,,,,,,,,,,,,,,415,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Cylindropuntia bigelovii,,Cylindropuntia bigelovii,,yes,no,no,,,,,,,,,416,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Cylindropuntia acanthocarpa,,Cylindropuntia acanthocarpa,,yes,no,no,,,,,,,,,417,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Encelia farinosa,,Encelia farinosa,,yes,no,no,,,,,,,,,418,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Encelia farinosa,,Encelia farinosa,,yes,no,no,46,,,,,,,,,,,,,,,,,,419,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Larrea tridentata,,Larrea tridentata,,yes,no,no,16,,,,,,,,,,,,,,,,,,420,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Larrea tridentata,,Larrea tridentata,,yes,no,no,,,,,,,,,421,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Krameria grayi,,Krameria grayi,,yes,no,no,,,,,,,,,422,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Krameria grayi,,Krameria grayi,,yes,no,no,23,,,,,,,,,,,,,,,,,,423,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Ephedra aspera,,Ephedra aspera,,yes,no,no,3,,,,,,,,,,,,,,,,,,424,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Ephedra aspera,,Ephedra aspera,,yes,no,no,,,,,,,,,425,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Ferocactus cylindraceus,,Ferocactus cylindraceus,,yes,no,no,1,,,,,,,,,,,,,,,,,,426,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Ferocactus cylindraceus,,Ferocactus cylindraceus,,yes,no,no,,,,,,,,,427,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Eriogonum fasciculatum,,Eriogonum fasciculatum,,yes,no,no,,,,,,,,,428,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Eriogonum fasciculatum,,Eriogonum fasciculatum,,yes,no,no,5,,,,,,,,,,,,,,,,,,429,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Acacia greggii,,Acacia greggii,,yes,no,no,5,,,,,,,,,,,,,,,,,,430,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Acacia greggii,,Acacia greggii,,yes,no,no,,,,,,,,,431,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Fouquieria splendens,,Fouquieria splendens,,yes,no,no,1,,,,,,,,,,,,,,,,,,432,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Fouquieria splendens,,Fouquieria splendens,,yes,no,no,,,,,,,,,433,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Lycium fremontii,,Lycium fremontii,,yes,no,no,2,,,,,,,,,,,,,,,,,,434,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Lycium fremontii,,Lycium fremontii,,yes,no,no,,,,,,,,,435,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Viguiera parishii,,Viguiera parishii,,yes,no,no,1,,,,,,,,,,,,,,,,,,436,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Viguiera parishii,,Viguiera parishii,,yes,no,no,,,,,,,,,437,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Echinocereus engelmannii,,Echinocereus engelmannii,,yes,no,no,5,,,,,,,,,,,,,,,,,,438,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Echinocereus engelmannii,,Echinocereus engelmannii,,yes,no,no,,,,,,,,,439,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Mirabilis bigelovii,,Mirabilis bigelovii,,yes,no,no,11,,,,,,,,,,,,,,,,,,440,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Mirabilis bigelovii,,Mirabilis bigelovii,,yes,no,no,,,,,,,,,441,ESCA_shrub_survey,24,233762296,e29d20ff-705a-4dcb-8b7c-72df33cb8b8d,2023-04-24 20:33:02,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Lycium fremontii,,Lycium fremontii,,yes,no,no,26,,,,,,,,,,,,,,,,,,442,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Krameria grayi,,Krameria grayi,,yes,no,no,4,,,,,,,,,,,,,,,,,,443,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Acacia greggii,,Acacia greggii,,yes,no,no,8,,,,,,,,,,,,,,,,,,444,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Acacia constricta,,Acacia constricta,,yes,no,no,2,,,,,,,,,,,,,,,,,,445,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Sphaeralcea ambigua,,Sphaeralcea ambigua,,yes,no,no,37,,,,,,,,,,,,,,,,,,446,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Celtis pallida,,Celtis pallida,One count (pictured) contained six individuals discernable only by stem clustering at ground level,yes,no,no,5,,,,,,,,,,,,,,,,,,447,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Calliandra eriophylla,,Calliandra eriophylla,,yes,no,no,1,,,,,,,,,,,,,,,,,,448,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Cylindropuntia acanthocarpa,,Cylindropuntia acanthocarpa,,yes,no,no,1,,,,,,,,,,,,,,,,,,449,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Encelia farinosa,,Encelia farinosa,,yes,no,no,1,,,,,,,,,,,,,,,,,,450,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Encelia,,Encelia,E. virginensis,yes,no,no,5,,,,,,,,,,,,,,,,,,451,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Encelia,,Encelia,E. virginensis,yes,no,no,,,,,,,,,452,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Encelia farinosa,,Encelia farinosa,,yes,no,no,,,,,,,,,453,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Cylindropuntia acanthocarpa,,Cylindropuntia acanthocarpa,,yes,no,no,,,,,,,,,454,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Calliandra eriophylla,,Calliandra eriophylla,,yes,no,no,,,,,,,,,455,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Celtis pallida,,Celtis pallida,"One count (pictured, 1st measurement) contained six individuals discernable only by stem clustering at ground level",yes,no,no,,,,,,,,,456,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Acacia constricta,,Acacia constricta,,yes,no,no,,,,,,,,,457,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Sphaeralcea ambigua,,Sphaeralcea ambigua,,yes,no,no,,,,,,,,,458,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Acacia greggii,,Acacia greggii,,yes,no,no,,,,,,,,,459,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Krameria grayi,,Krameria grayi,,yes,no,no,,,,,,,,,460,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
count,Phoradendron californicum,,Phoradendron californicum,,yes,no,no,1,,,,,,,,,,,,,,,,,,461,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
survey,,,,,,,,,,,Phoradendron californicum,,Phoradendron californicum,,yes,no,no,,,,,,,,,462,ESCA_shrub_survey,25,233989101,3178dc26-b8d5-4508-a230-abed4177f5c8,2023-04-25 21:37:40,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
